ngram,noun,adjective,year,count
wellbeing_noun=>good_adj,wellbeing,good,1903,1
wellbeing_noun=>good_adj,wellbeing,good,1906,3
wellbeing_noun=>good_adj,wellbeing,good,1907,4
wellbeing_noun=>good_adj,wellbeing,good,1908,5
wellbeing_noun=>good_adj,wellbeing,good,1909,3
wellbeing_noun=>good_adj,wellbeing,good,1910,1
wellbeing_noun=>good_adj,wellbeing,good,1911,9
wellbeing_noun=>good_adj,wellbeing,good,1912,4
wellbeing_noun=>good_adj,wellbeing,good,1913,2
wellbeing_noun=>good_adj,wellbeing,good,1915,3
wellbeing_noun=>good_adj,wellbeing,good,1916,6
wellbeing_noun=>good_adj,wellbeing,good,1918,4
wellbeing_noun=>good_adj,wellbeing,good,1919,15
wellbeing_noun=>good_adj,wellbeing,good,1920,4
wellbeing_noun=>good_adj,wellbeing,good,1924,1
wellbeing_noun=>good_adj,wellbeing,good,1925,1
wellbeing_noun=>good_adj,wellbeing,good,1927,3
wellbeing_noun=>good_adj,wellbeing,good,1929,1
wellbeing_noun=>good_adj,wellbeing,good,1937,1
wellbeing_noun=>good_adj,wellbeing,good,1938,3
wellbeing_noun=>good_adj,wellbeing,good,1941,2
wellbeing_noun=>good_adj,wellbeing,good,1944,2
wellbeing_noun=>good_adj,wellbeing,good,1947,7
wellbeing_noun=>good_adj,wellbeing,good,1948,1
wellbeing_noun=>good_adj,wellbeing,good,1949,1
wellbeing_noun=>good_adj,wellbeing,good,1951,1
wellbeing_noun=>good_adj,wellbeing,good,1952,1
wellbeing_noun=>good_adj,wellbeing,good,1961,2
wellbeing_noun=>good_adj,wellbeing,good,1962,2
wellbeing_noun=>good_adj,wellbeing,good,1964,4
wellbeing_noun=>good_adj,wellbeing,good,1966,4
wellbeing_noun=>good_adj,wellbeing,good,1967,2
wellbeing_noun=>good_adj,wellbeing,good,1968,1
wellbeing_noun=>good_adj,wellbeing,good,1969,7
wellbeing_noun=>good_adj,wellbeing,good,1970,7
wellbeing_noun=>good_adj,wellbeing,good,1971,2
wellbeing_noun=>good_adj,wellbeing,good,1972,3
wellbeing_noun=>good_adj,wellbeing,good,1973,2
wellbeing_noun=>good_adj,wellbeing,good,1975,1
wellbeing_noun=>good_adj,wellbeing,good,1976,2
wellbeing_noun=>good_adj,wellbeing,good,1977,1
wellbeing_noun=>good_adj,wellbeing,good,1978,4
wellbeing_noun=>good_adj,wellbeing,good,1979,6
wellbeing_noun=>good_adj,wellbeing,good,1981,6
wellbeing_noun=>good_adj,wellbeing,good,1982,5
wellbeing_noun=>good_adj,wellbeing,good,1983,5
wellbeing_noun=>good_adj,wellbeing,good,1984,3
wellbeing_noun=>good_adj,wellbeing,good,1985,3
wellbeing_noun=>good_adj,wellbeing,good,1986,2
wellbeing_noun=>good_adj,wellbeing,good,1987,4
wellbeing_noun=>good_adj,wellbeing,good,1988,3
wellbeing_noun=>good_adj,wellbeing,good,1989,1
wellbeing_noun=>good_adj,wellbeing,good,1990,5
wellbeing_noun=>good_adj,wellbeing,good,1991,3
wellbeing_noun=>good_adj,wellbeing,good,1992,8
wellbeing_noun=>good_adj,wellbeing,good,1993,8
wellbeing_noun=>good_adj,wellbeing,good,1994,3
wellbeing_noun=>good_adj,wellbeing,good,1995,8
wellbeing_noun=>good_adj,wellbeing,good,1996,8
wellbeing_noun=>good_adj,wellbeing,good,1997,10
wellbeing_noun=>good_adj,wellbeing,good,1998,6
wellbeing_noun=>good_adj,wellbeing,good,1999,4
wellbeing_noun=>good_adj,wellbeing,good,2000,16
wellbeing_noun=>good_adj,wellbeing,good,2001,12
wellbeing_noun=>good_adj,wellbeing,good,2002,7
wellbeing_noun=>good_adj,wellbeing,good,2003,16
wellbeing_noun=>good_adj,wellbeing,good,2004,16
wellbeing_noun=>good_adj,wellbeing,good,2005,20
wellbeing_noun=>good_adj,wellbeing,good,2006,12
wellbeing_noun=>good_adj,wellbeing,good,2007,14
wellbeing_noun=>good_adj,wellbeing,good,2008,12
wellbeing_noun=>good_adj,wellbeing,good,2009,14
wellbeing_noun=>good_adj,wellbeing,good,2010,28
wellbeing_noun=>good_adj,wellbeing,good,2011,32
wellbeing_noun=>good_adj,wellbeing,good,2012,40
wellbeing_noun=>good_adj,wellbeing,good,2013,71
wellbeing_noun=>good_adj,wellbeing,good,2014,55
wellbeing_noun=>good_adj,wellbeing,good,2015,44
wellbeing_noun=>good_adj,wellbeing,good,2016,79
wellbeing_noun=>good_adj,wellbeing,good,2017,107
wellbeing_noun=>good_adj,wellbeing,good,2018,62
wellbeing_noun=>good_adj,wellbeing,good,2019,91
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,1974,1
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,1984,1
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,1992,1
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,1998,1
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2000,2
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2001,6
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2002,1
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2006,1
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2007,1
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2008,2
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2009,7
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2010,5
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2011,2
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2012,5
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2013,6
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2014,10
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2015,21
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2016,8
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2017,17
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2018,13
wellbeing_noun=>socioemotional_adj,wellbeing,socioemotional,2019,15
wellbeing_noun=>positive_adj,wellbeing,positive,1891,5
wellbeing_noun=>positive_adj,wellbeing,positive,1896,1
wellbeing_noun=>positive_adj,wellbeing,positive,1897,1
wellbeing_noun=>positive_adj,wellbeing,positive,1898,1
wellbeing_noun=>positive_adj,wellbeing,positive,1901,4
wellbeing_noun=>positive_adj,wellbeing,positive,1905,1
wellbeing_noun=>positive_adj,wellbeing,positive,1906,3
wellbeing_noun=>positive_adj,wellbeing,positive,1910,2
wellbeing_noun=>positive_adj,wellbeing,positive,1912,1
wellbeing_noun=>positive_adj,wellbeing,positive,1918,1
wellbeing_noun=>positive_adj,wellbeing,positive,1919,5
wellbeing_noun=>positive_adj,wellbeing,positive,1921,2
wellbeing_noun=>positive_adj,wellbeing,positive,1922,2
wellbeing_noun=>positive_adj,wellbeing,positive,1927,5
wellbeing_noun=>positive_adj,wellbeing,positive,1928,2
wellbeing_noun=>positive_adj,wellbeing,positive,1932,4
wellbeing_noun=>positive_adj,wellbeing,positive,1933,1
wellbeing_noun=>positive_adj,wellbeing,positive,1939,4
wellbeing_noun=>positive_adj,wellbeing,positive,1940,1
wellbeing_noun=>positive_adj,wellbeing,positive,1941,1
wellbeing_noun=>positive_adj,wellbeing,positive,1943,2
wellbeing_noun=>positive_adj,wellbeing,positive,1946,2
wellbeing_noun=>positive_adj,wellbeing,positive,1950,1
wellbeing_noun=>positive_adj,wellbeing,positive,1953,1
wellbeing_noun=>positive_adj,wellbeing,positive,1954,2
wellbeing_noun=>positive_adj,wellbeing,positive,1957,1
wellbeing_noun=>positive_adj,wellbeing,positive,1959,1
wellbeing_noun=>positive_adj,wellbeing,positive,1960,2
wellbeing_noun=>positive_adj,wellbeing,positive,1961,5
wellbeing_noun=>positive_adj,wellbeing,positive,1962,3
wellbeing_noun=>positive_adj,wellbeing,positive,1963,3
wellbeing_noun=>positive_adj,wellbeing,positive,1964,5
wellbeing_noun=>positive_adj,wellbeing,positive,1965,3
wellbeing_noun=>positive_adj,wellbeing,positive,1966,11
wellbeing_noun=>positive_adj,wellbeing,positive,1967,12
wellbeing_noun=>positive_adj,wellbeing,positive,1968,12
wellbeing_noun=>positive_adj,wellbeing,positive,1969,11
wellbeing_noun=>positive_adj,wellbeing,positive,1970,1
wellbeing_noun=>positive_adj,wellbeing,positive,1971,2
wellbeing_noun=>positive_adj,wellbeing,positive,1972,2
wellbeing_noun=>positive_adj,wellbeing,positive,1973,1
wellbeing_noun=>positive_adj,wellbeing,positive,1975,3
wellbeing_noun=>positive_adj,wellbeing,positive,1976,11
wellbeing_noun=>positive_adj,wellbeing,positive,1977,2
wellbeing_noun=>positive_adj,wellbeing,positive,1978,15
wellbeing_noun=>positive_adj,wellbeing,positive,1979,28
wellbeing_noun=>positive_adj,wellbeing,positive,1980,39
wellbeing_noun=>positive_adj,wellbeing,positive,1981,9
wellbeing_noun=>positive_adj,wellbeing,positive,1982,20
wellbeing_noun=>positive_adj,wellbeing,positive,1983,18
wellbeing_noun=>positive_adj,wellbeing,positive,1984,6
wellbeing_noun=>positive_adj,wellbeing,positive,1985,7
wellbeing_noun=>positive_adj,wellbeing,positive,1986,10
wellbeing_noun=>positive_adj,wellbeing,positive,1987,9
wellbeing_noun=>positive_adj,wellbeing,positive,1988,14
wellbeing_noun=>positive_adj,wellbeing,positive,1989,10
wellbeing_noun=>positive_adj,wellbeing,positive,1990,6
wellbeing_noun=>positive_adj,wellbeing,positive,1991,10
wellbeing_noun=>positive_adj,wellbeing,positive,1992,20
wellbeing_noun=>positive_adj,wellbeing,positive,1993,12
wellbeing_noun=>positive_adj,wellbeing,positive,1994,13
wellbeing_noun=>positive_adj,wellbeing,positive,1995,11
wellbeing_noun=>positive_adj,wellbeing,positive,1996,17
wellbeing_noun=>positive_adj,wellbeing,positive,1997,11
wellbeing_noun=>positive_adj,wellbeing,positive,1998,10
wellbeing_noun=>positive_adj,wellbeing,positive,1999,26
wellbeing_noun=>positive_adj,wellbeing,positive,2000,34
wellbeing_noun=>positive_adj,wellbeing,positive,2001,24
wellbeing_noun=>positive_adj,wellbeing,positive,2002,34
wellbeing_noun=>positive_adj,wellbeing,positive,2003,20
wellbeing_noun=>positive_adj,wellbeing,positive,2004,55
wellbeing_noun=>positive_adj,wellbeing,positive,2005,39
wellbeing_noun=>positive_adj,wellbeing,positive,2006,67
wellbeing_noun=>positive_adj,wellbeing,positive,2007,37
wellbeing_noun=>positive_adj,wellbeing,positive,2008,50
wellbeing_noun=>positive_adj,wellbeing,positive,2009,83
wellbeing_noun=>positive_adj,wellbeing,positive,2010,91
wellbeing_noun=>positive_adj,wellbeing,positive,2011,86
wellbeing_noun=>positive_adj,wellbeing,positive,2012,135
wellbeing_noun=>positive_adj,wellbeing,positive,2013,137
wellbeing_noun=>positive_adj,wellbeing,positive,2014,201
wellbeing_noun=>positive_adj,wellbeing,positive,2015,188
wellbeing_noun=>positive_adj,wellbeing,positive,2016,216
wellbeing_noun=>positive_adj,wellbeing,positive,2017,238
wellbeing_noun=>positive_adj,wellbeing,positive,2018,213
wellbeing_noun=>positive_adj,wellbeing,positive,2019,269
wellbeing_noun=>corporal_adj,wellbeing,corporal,1873,4
wellbeing_noun=>corporal_adj,wellbeing,corporal,1877,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1879,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1880,3
wellbeing_noun=>corporal_adj,wellbeing,corporal,1883,5
wellbeing_noun=>corporal_adj,wellbeing,corporal,1887,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1890,2
wellbeing_noun=>corporal_adj,wellbeing,corporal,1891,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1896,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1897,3
wellbeing_noun=>corporal_adj,wellbeing,corporal,1904,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1906,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1908,4
wellbeing_noun=>corporal_adj,wellbeing,corporal,1920,2
wellbeing_noun=>corporal_adj,wellbeing,corporal,1950,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1957,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1965,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1995,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,1998,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,2005,2
wellbeing_noun=>corporal_adj,wellbeing,corporal,2006,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,2007,2
wellbeing_noun=>corporal_adj,wellbeing,corporal,2012,2
wellbeing_noun=>corporal_adj,wellbeing,corporal,2013,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,2014,1
wellbeing_noun=>corporal_adj,wellbeing,corporal,2018,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1800,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1890,6
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1893,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1913,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1915,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1918,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1921,3
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1922,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1923,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1924,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1926,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1927,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1936,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1942,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1947,3
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1956,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1958,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1961,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1965,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1966,4
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1969,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1972,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1973,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1975,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1977,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1978,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1979,4
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1983,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1988,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1990,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1992,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1994,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1996,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1997,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,1998,4
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2000,4
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2001,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2002,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2003,5
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2006,1
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2007,6
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2009,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2010,2
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2012,5
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2013,4
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2014,7
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2015,7
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2016,7
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2017,5
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2018,3
wellbeing_noun=>peaceful_adj,wellbeing,peaceful,2019,13
wellbeing_noun=>individual_adj,wellbeing,individual,1800,1
wellbeing_noun=>individual_adj,wellbeing,individual,1810,1
wellbeing_noun=>individual_adj,wellbeing,individual,1820,4
wellbeing_noun=>individual_adj,wellbeing,individual,1823,2
wellbeing_noun=>individual_adj,wellbeing,individual,1830,2
wellbeing_noun=>individual_adj,wellbeing,individual,1837,3
wellbeing_noun=>individual_adj,wellbeing,individual,1838,1
wellbeing_noun=>individual_adj,wellbeing,individual,1839,1
wellbeing_noun=>individual_adj,wellbeing,individual,1840,1
wellbeing_noun=>individual_adj,wellbeing,individual,1841,3
wellbeing_noun=>individual_adj,wellbeing,individual,1842,2
wellbeing_noun=>individual_adj,wellbeing,individual,1843,3
wellbeing_noun=>individual_adj,wellbeing,individual,1844,7
wellbeing_noun=>individual_adj,wellbeing,individual,1846,2
wellbeing_noun=>individual_adj,wellbeing,individual,1847,1
wellbeing_noun=>individual_adj,wellbeing,individual,1848,2
wellbeing_noun=>individual_adj,wellbeing,individual,1849,5
wellbeing_noun=>individual_adj,wellbeing,individual,1850,5
wellbeing_noun=>individual_adj,wellbeing,individual,1851,30
wellbeing_noun=>individual_adj,wellbeing,individual,1852,9
wellbeing_noun=>individual_adj,wellbeing,individual,1853,6
wellbeing_noun=>individual_adj,wellbeing,individual,1854,18
wellbeing_noun=>individual_adj,wellbeing,individual,1855,3
wellbeing_noun=>individual_adj,wellbeing,individual,1856,6
wellbeing_noun=>individual_adj,wellbeing,individual,1857,8
wellbeing_noun=>individual_adj,wellbeing,individual,1858,13
wellbeing_noun=>individual_adj,wellbeing,individual,1860,1
wellbeing_noun=>individual_adj,wellbeing,individual,1861,5
wellbeing_noun=>individual_adj,wellbeing,individual,1862,13
wellbeing_noun=>individual_adj,wellbeing,individual,1864,1
wellbeing_noun=>individual_adj,wellbeing,individual,1865,5
wellbeing_noun=>individual_adj,wellbeing,individual,1866,11
wellbeing_noun=>individual_adj,wellbeing,individual,1867,8
wellbeing_noun=>individual_adj,wellbeing,individual,1868,5
wellbeing_noun=>individual_adj,wellbeing,individual,1870,6
wellbeing_noun=>individual_adj,wellbeing,individual,1871,7
wellbeing_noun=>individual_adj,wellbeing,individual,1872,10
wellbeing_noun=>individual_adj,wellbeing,individual,1873,6
wellbeing_noun=>individual_adj,wellbeing,individual,1874,6
wellbeing_noun=>individual_adj,wellbeing,individual,1875,14
wellbeing_noun=>individual_adj,wellbeing,individual,1876,19
wellbeing_noun=>individual_adj,wellbeing,individual,1877,8
wellbeing_noun=>individual_adj,wellbeing,individual,1878,17
wellbeing_noun=>individual_adj,wellbeing,individual,1879,4
wellbeing_noun=>individual_adj,wellbeing,individual,1881,17
wellbeing_noun=>individual_adj,wellbeing,individual,1882,27
wellbeing_noun=>individual_adj,wellbeing,individual,1883,6
wellbeing_noun=>individual_adj,wellbeing,individual,1884,21
wellbeing_noun=>individual_adj,wellbeing,individual,1885,9
wellbeing_noun=>individual_adj,wellbeing,individual,1886,15
wellbeing_noun=>individual_adj,wellbeing,individual,1887,10
wellbeing_noun=>individual_adj,wellbeing,individual,1888,10
wellbeing_noun=>individual_adj,wellbeing,individual,1889,15
wellbeing_noun=>individual_adj,wellbeing,individual,1890,10
wellbeing_noun=>individual_adj,wellbeing,individual,1891,14
wellbeing_noun=>individual_adj,wellbeing,individual,1892,13
wellbeing_noun=>individual_adj,wellbeing,individual,1893,16
wellbeing_noun=>individual_adj,wellbeing,individual,1894,20
wellbeing_noun=>individual_adj,wellbeing,individual,1895,3
wellbeing_noun=>individual_adj,wellbeing,individual,1896,13
wellbeing_noun=>individual_adj,wellbeing,individual,1897,6
wellbeing_noun=>individual_adj,wellbeing,individual,1898,5
wellbeing_noun=>individual_adj,wellbeing,individual,1899,10
wellbeing_noun=>individual_adj,wellbeing,individual,1900,22
wellbeing_noun=>individual_adj,wellbeing,individual,1901,35
wellbeing_noun=>individual_adj,wellbeing,individual,1902,15
wellbeing_noun=>individual_adj,wellbeing,individual,1903,16
wellbeing_noun=>individual_adj,wellbeing,individual,1904,22
wellbeing_noun=>individual_adj,wellbeing,individual,1905,29
wellbeing_noun=>individual_adj,wellbeing,individual,1906,17
wellbeing_noun=>individual_adj,wellbeing,individual,1907,16
wellbeing_noun=>individual_adj,wellbeing,individual,1908,27
wellbeing_noun=>individual_adj,wellbeing,individual,1909,12
wellbeing_noun=>individual_adj,wellbeing,individual,1910,12
wellbeing_noun=>individual_adj,wellbeing,individual,1911,17
wellbeing_noun=>individual_adj,wellbeing,individual,1912,12
wellbeing_noun=>individual_adj,wellbeing,individual,1913,32
wellbeing_noun=>individual_adj,wellbeing,individual,1914,29
wellbeing_noun=>individual_adj,wellbeing,individual,1915,25
wellbeing_noun=>individual_adj,wellbeing,individual,1916,21
wellbeing_noun=>individual_adj,wellbeing,individual,1917,25
wellbeing_noun=>individual_adj,wellbeing,individual,1918,26
wellbeing_noun=>individual_adj,wellbeing,individual,1919,45
wellbeing_noun=>individual_adj,wellbeing,individual,1920,17
wellbeing_noun=>individual_adj,wellbeing,individual,1921,36
wellbeing_noun=>individual_adj,wellbeing,individual,1922,28
wellbeing_noun=>individual_adj,wellbeing,individual,1923,14
wellbeing_noun=>individual_adj,wellbeing,individual,1924,18
wellbeing_noun=>individual_adj,wellbeing,individual,1925,27
wellbeing_noun=>individual_adj,wellbeing,individual,1926,13
wellbeing_noun=>individual_adj,wellbeing,individual,1927,17
wellbeing_noun=>individual_adj,wellbeing,individual,1928,15
wellbeing_noun=>individual_adj,wellbeing,individual,1929,25
wellbeing_noun=>individual_adj,wellbeing,individual,1930,31
wellbeing_noun=>individual_adj,wellbeing,individual,1931,12
wellbeing_noun=>individual_adj,wellbeing,individual,1932,13
wellbeing_noun=>individual_adj,wellbeing,individual,1933,13
wellbeing_noun=>individual_adj,wellbeing,individual,1934,23
wellbeing_noun=>individual_adj,wellbeing,individual,1935,9
wellbeing_noun=>individual_adj,wellbeing,individual,1936,27
wellbeing_noun=>individual_adj,wellbeing,individual,1937,14
wellbeing_noun=>individual_adj,wellbeing,individual,1938,18
wellbeing_noun=>individual_adj,wellbeing,individual,1939,22
wellbeing_noun=>individual_adj,wellbeing,individual,1940,16
wellbeing_noun=>individual_adj,wellbeing,individual,1941,40
wellbeing_noun=>individual_adj,wellbeing,individual,1942,40
wellbeing_noun=>individual_adj,wellbeing,individual,1943,29
wellbeing_noun=>individual_adj,wellbeing,individual,1944,15
wellbeing_noun=>individual_adj,wellbeing,individual,1945,26
wellbeing_noun=>individual_adj,wellbeing,individual,1946,18
wellbeing_noun=>individual_adj,wellbeing,individual,1947,22
wellbeing_noun=>individual_adj,wellbeing,individual,1948,27
